version,base version,scenario,solution,timestamp,duration,base duration,relative duration
8.0.100-alpha.1.23080.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-31T08:15:50.1174469Z,330.1785697,55.3895894,596.1022157351468
8.0.100-alpha.1.23080.11,7.0.100,force,LargeAppCPM-142722b,2023-01-31T08:15:50.1174469Z,605.2011879,79.3480265,762.7173788625984
8.0.100-alpha.1.23080.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-31T08:15:50.1174469Z,10.1600202,10.1558788,100.04077835194332
8.0.100-alpha.1.23080.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-31T16:14:45.5931118Z,589.0871155,111.5441875,528.1199573935666
8.0.100-alpha.1.23080.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-31T16:14:45.5931118Z,326.3694527,69.6783467,468.39436949499265
8.0.100-alpha.1.23080.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-31T16:14:45.5931118Z,311.1647991,60.0082777,518.5364603457033
8.0.100-alpha.1.23080.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-31T16:14:45.5931118Z,567.9778647,85.1626238,666.9332617485653
8.0.100-alpha.1.23080.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-31T16:14:45.5931118Z,18.8765989,18.3707152,102.75375070862785
8.0.100-alpha.1.23080.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-31T16:17:05.0452218Z,246.6833395,192.0910724,128.41999183924594
8.0.100-alpha.1.23080.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-31T16:17:05.0452218Z,110.9679898,105.8533054,104.83186082916596
8.0.100-alpha.1.23080.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-31T16:17:05.0452218Z,98.1465995,100.4834577,97.67438516399699
8.0.100-alpha.1.23080.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-31T16:17:05.0452218Z,19.1523744,18.0331653,106.20639295088145
8.0.100-alpha.1.23080.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-31T16:17:05.0452218Z,12.6299294,13.3407454,94.67184194970095
8.0.100-alpha.1.23080.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-31T16:10:44.8719974Z,29.0643341,28.0731044,103.53088737845466
8.0.100-alpha.1.23080.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-31T16:10:44.8719974Z,25.7190922,24.7994871,103.70816177081339
8.0.100-alpha.1.23080.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-31T16:10:44.8719974Z,22.9612301,22.0417048,104.17175217771721
8.0.100-alpha.1.23080.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-31T16:10:44.8719974Z,16.2023004,15.2580846,106.18829836610028
8.0.100-alpha.1.23080.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-31T16:10:44.8719974Z,11.984172,11.2950241,106.10134067797163
8.0.100-alpha.1.23080.11,7.0.100,warmup,Orleans-eda972a,2023-01-31T16:09:39.9983547Z,20.828298,20.1674156,103.27698111204688
8.0.100-alpha.1.23080.11,7.0.100,arctic,Orleans-eda972a,2023-01-31T16:09:39.9983547Z,18.6460327,17.6337095,105.7408408593779
8.0.100-alpha.1.23080.11,7.0.100,cold,Orleans-eda972a,2023-01-31T16:09:39.9983547Z,16.0969656,14.928427,107.82760702115502
8.0.100-alpha.1.23080.11,7.0.100,force,Orleans-eda972a,2023-01-31T16:09:39.9983547Z,5.732612,5.3414771,107.32259808808315
8.0.100-alpha.1.23080.11,7.0.100,noop,Orleans-eda972a,2023-01-31T16:09:39.9983547Z,4.1518638,4.1075063,101.07991313366946
8.0.100-alpha.1.23080.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-31T16:13:54.7065718Z,577.9635708,111.006964,520.655236368774
8.0.100-alpha.1.23080.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-31T16:13:54.7065718Z,297.5033523,63.1424308,471.16233653139625
8.0.100-alpha.1.23080.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-31T16:13:54.7065718Z,290.5287925,53.7683658,540.3340573538503
8.0.100-alpha.1.23080.11,7.0.100,force,LargeAppCPM-142722b,2023-01-31T16:13:54.7065718Z,622.2132456,72.1527415,862.3556536656338
8.0.100-alpha.1.23080.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-31T16:13:54.7065718Z,9.3711758,9.4331602,99.34290949495377
8.0.100-preview.2.23081.7,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-02-01T00:46:02.1249636Z,630.989928,133.2592613,473.5054973623811
8.0.100-preview.2.23081.7,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-02-01T00:46:02.1249636Z,318.2166287,81.1031745,392.3602629142464
8.0.100-preview.2.23081.7,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-02-01T00:46:02.1249636Z,310.2519763,69.2680772,447.90037321838645
8.0.100-preview.2.23081.7,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-02-01T00:46:02.1249636Z,569.0697972,96.3826253,590.4277824231459
8.0.100-preview.2.23081.7,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-02-01T00:46:02.1249636Z,21.1672993,20.805446,101.73922395126738
8.0.100-preview.2.23081.7,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-01T00:49:57.3739348Z,157.5836719,193.2260436,81.55405397950197
8.0.100-preview.2.23081.7,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-01T00:49:57.3739348Z,159.7960063,156.4083126,102.16592944689822
8.0.100-preview.2.23081.7,7.0.100,cold,NuGetClient-win-d76a117,2023-02-01T00:49:57.3739348Z,142.5248588,141.8752663,100.45786169565767
8.0.100-preview.2.23081.7,7.0.100,force,NuGetClient-win-d76a117,2023-02-01T00:49:57.3739348Z,10.6863376,10.1086989,105.71427347588718
8.0.100-preview.2.23081.7,7.0.100,noop,NuGetClient-win-d76a117,2023-02-01T00:49:57.3739348Z,7.7891777,7.3516297,105.95171435253327
8.0.100-preview.2.23081.7,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-01T00:42:31.2590365Z,26.1534164,125.7627214,20.79584165232608
8.0.100-preview.2.23081.7,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-01T00:42:31.2590365Z,22.307014,22.2664457,100.1821947721095
8.0.100-preview.2.23081.7,6.0.400,cold,OrchardCore-5dbd92c,2023-02-01T00:42:31.2590365Z,19.3250046,18.3568892,105.27385326267589
8.0.100-preview.2.23081.7,6.0.400,force,OrchardCore-5dbd92c,2023-02-01T00:42:31.2590365Z,12.2431693,11.7085069,104.56644390754897
8.0.100-preview.2.23081.7,6.0.400,noop,OrchardCore-5dbd92c,2023-02-01T00:42:31.2590365Z,8.8066043,8.0894652,108.86509901791779
8.0.100-preview.2.23081.7,7.0.100,warmup,Orleans-eda972a,2023-02-01T00:41:10.0817894Z,27.3068405,28.4943595,95.83244185572937
8.0.100-preview.2.23081.7,7.0.100,arctic,Orleans-eda972a,2023-02-01T00:41:10.0817894Z,26.3297638,25.8411272,101.89092602740641
8.0.100-preview.2.23081.7,7.0.100,cold,Orleans-eda972a,2023-02-01T00:41:10.0817894Z,20.37403,18.8315572,108.19089352844384
8.0.100-preview.2.23081.7,7.0.100,force,Orleans-eda972a,2023-02-01T00:41:10.0817894Z,8.5104645,8.2473765,103.1899598617815
8.0.100-preview.2.23081.7,7.0.100,noop,Orleans-eda972a,2023-02-01T00:41:10.0817894Z,6.1726059,5.9056356,104.52060232094237
8.0.100-preview.2.23081.7,7.0.100,warmup,LargeAppCPM-142722b,2023-02-01T00:45:18.6176418Z,667.8924092,121.8385539,548.1782143837477
8.0.100-preview.2.23081.7,7.0.100,arctic,LargeAppCPM-142722b,2023-02-01T00:45:18.6176418Z,397.2363106,71.9958195,551.7491339896478
8.0.100-preview.2.23081.7,7.0.100,cold,LargeAppCPM-142722b,2023-02-01T00:45:18.6176418Z,402.2256748,62.3956599,644.6372639453405
8.0.100-preview.2.23081.7,7.0.100,force,LargeAppCPM-142722b,2023-02-01T00:45:18.6176418Z,650.2605785,90.6048519,717.688473480083
8.0.100-preview.2.23081.7,7.0.100,noop,LargeAppCPM-142722b,2023-02-01T00:45:18.6176418Z,12.2388322,11.9898503,102.07660557696869
8.0.100-preview.2.23081.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-02-01T08:18:05.3422575Z,728.8553809,153.9925676,473.30555770277317
8.0.100-preview.2.23081.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-02-01T08:18:05.3422575Z,403.7455239,87.6711289,460.52278437126415
8.0.100-preview.2.23081.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-02-01T08:18:05.3422575Z,397.4538483,88.0684666,451.30097484858453
8.0.100-preview.2.23081.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-02-01T08:18:05.3422575Z,693.0932953,118.3445747,585.6570079844987
8.0.100-preview.2.23081.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-02-01T08:18:05.3422575Z,26.1848007,25.8407657,101.33136534727376
8.0.100-preview.2.23081.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-01T08:21:04.7186236Z,120.2805593,216.9668023,55.43731023591714
8.0.100-preview.2.23081.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-01T08:21:04.7186236Z,115.8577342,108.2576976,107.02031981880981
8.0.100-preview.2.23081.11,7.0.100,cold,NuGetClient-win-d76a117,2023-02-01T08:21:04.7186236Z,100.6681282,224.702659,44.800594994294215
8.0.100-preview.2.23081.11,7.0.100,force,NuGetClient-win-d76a117,2023-02-01T08:21:04.7186236Z,16.1971971,15.9783142,101.36987480193625
8.0.100-preview.2.23081.11,7.0.100,noop,NuGetClient-win-d76a117,2023-02-01T08:21:04.7186236Z,10.4520825,10.2212435,102.25842384050435
8.0.100-preview.2.23081.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-01T08:11:15.2032528Z,26.8494249,23.9217717,112.23844636892007
8.0.100-preview.2.23081.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-01T08:11:15.2032528Z,24.2677724,23.2743304,104.26840206754132
8.0.100-preview.2.23081.11,6.0.400,cold,OrchardCore-5dbd92c,2023-02-01T08:11:15.2032528Z,20.7233969,19.3786061,106.93956414130324
8.0.100-preview.2.23081.11,6.0.400,force,OrchardCore-5dbd92c,2023-02-01T08:11:15.2032528Z,13.9915835,13.5942126,102.92308875616673
8.0.100-preview.2.23081.11,6.0.400,noop,OrchardCore-5dbd92c,2023-02-01T08:11:15.2032528Z,9.8779566,9.0403907,109.26470910156571
8.0.100-preview.2.23081.11,7.0.100,warmup,Orleans-eda972a,2023-02-01T08:12:01.6179357Z,23.0739268,122.4851844,18.838136965730854
8.0.100-preview.2.23081.11,7.0.100,arctic,Orleans-eda972a,2023-02-01T08:12:01.6179357Z,21.458191,28.1484473,76.23223679552655
8.0.100-preview.2.23081.11,7.0.100,cold,Orleans-eda972a,2023-02-01T08:12:01.6179357Z,16.3127598,16.1898463,100.75920115436796
8.0.100-preview.2.23081.11,7.0.100,force,Orleans-eda972a,2023-02-01T08:12:01.6179357Z,6.5125087,6.241968,104.33422119434125
8.0.100-preview.2.23081.11,7.0.100,noop,Orleans-eda972a,2023-02-01T08:12:01.6179357Z,5.2139353,4.5262183,115.19407493005806
8.0.100-preview.2.23081.11,7.0.100,warmup,LargeAppCPM-142722b,2023-02-01T08:15:21.3142561Z,636.4998024,116.7539728,545.1632926361543
8.0.100-preview.2.23081.11,7.0.100,arctic,LargeAppCPM-142722b,2023-02-01T08:15:21.3142561Z,396.4785747,61.8338126,641.2002721954104
8.0.100-preview.2.23081.11,7.0.100,cold,LargeAppCPM-142722b,2023-02-01T08:15:21.3142561Z,320.313945,54.7606295,584.9347385606661
8.0.100-preview.2.23081.11,7.0.100,force,LargeAppCPM-142722b,2023-02-01T08:15:21.3142561Z,609.1950908,71.9617647,846.5538516734013
8.0.100-preview.2.23081.11,7.0.100,noop,LargeAppCPM-142722b,2023-02-01T08:15:21.3142561Z,9.8675941,9.7035451,101.69060893013216
8.0.100-preview.2.23101.5,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-01T16:19:35.2649406Z,634.8303053,418.1336651,151.82472933581545
8.0.100-preview.2.23101.5,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-01T16:19:35.2649406Z,353.9751278,140.0419813,252.76358168748644
8.0.100-preview.2.23101.5,6.0.400,cold,LargeAppCPM64-142722b,2023-02-01T16:19:35.2649406Z,298.0824947,44.4678321,670.3328690044235
8.0.100-preview.2.23101.5,6.0.400,force,LargeAppCPM64-142722b,2023-02-01T16:19:35.2649406Z,545.2029112,36.8474539,1479.6216657998182
8.0.100-preview.2.23101.5,6.0.400,noop,LargeAppCPM64-142722b,2023-02-01T16:19:35.2649406Z,10.0207228,9.1373165,109.66811535969012
8.0.100-preview.2.23101.5,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-01T16:16:05.5311522Z,113.3007598,152.9352387,74.08414225726774
8.0.100-preview.2.23101.5,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-01T16:16:05.5311522Z,106.7195549,102.7033224,103.91051857539517
8.0.100-preview.2.23101.5,7.0.100,cold,NuGetClient-win-d76a117,2023-02-01T16:16:05.5311522Z,100.3594238,139.9720856,71.69959879486142
8.0.100-preview.2.23101.5,7.0.100,force,NuGetClient-win-d76a117,2023-02-01T16:16:05.5311522Z,17.7097238,17.2643935,102.57947260064478
8.0.100-preview.2.23101.5,7.0.100,noop,NuGetClient-win-d76a117,2023-02-01T16:16:05.5311522Z,11.8859335,11.5744196,102.69139974845909
8.0.100-preview.2.23101.5,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-01T16:10:59.1571244Z,32.8054969,30.3345063,108.14580786501872
8.0.100-preview.2.23101.5,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-01T16:10:59.1571244Z,31.3270279,27.5117686,113.86773549701927
8.0.100-preview.2.23101.5,6.0.400,cold,OrchardCore-5dbd92c,2023-02-01T16:10:59.1571244Z,24.2619107,23.6236118,102.7019530519038
8.0.100-preview.2.23101.5,6.0.400,force,OrchardCore-5dbd92c,2023-02-01T16:10:59.1571244Z,16.809571,15.8931784,105.76594924524348
8.0.100-preview.2.23101.5,6.0.400,noop,OrchardCore-5dbd92c,2023-02-01T16:10:59.1571244Z,13.0214191,11.6712775,111.56807041902653
8.0.100-preview.2.23101.5,7.0.100,warmup,Orleans-eda972a,2023-02-01T16:12:10.1146373Z,122.5334733,28.0944641,436.1481068435827
8.0.100-preview.2.23101.5,7.0.100,arctic,Orleans-eda972a,2023-02-01T16:12:10.1146373Z,30.7668102,133.2720958,23.085710489742294
8.0.100-preview.2.23101.5,7.0.100,cold,Orleans-eda972a,2023-02-01T16:12:10.1146373Z,17.5268713,17.7662941,98.65237624316936
8.0.100-preview.2.23101.5,7.0.100,force,Orleans-eda972a,2023-02-01T16:12:10.1146373Z,7.3815091,6.9857819,105.66475171519454
8.0.100-preview.2.23101.5,7.0.100,noop,Orleans-eda972a,2023-02-01T16:12:10.1146373Z,5.3375685,5.2990771,100.72637931612658
8.0.100-preview.2.23101.5,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-01T16:20:12.3484109Z,844.3654541,377.0548952,223.93700886766794
8.0.100-preview.2.23101.5,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-01T16:20:12.3484109Z,431.4202275,213.0405368,202.50616806556977
8.0.100-preview.2.23101.5,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-01T16:20:12.3484109Z,388.5993887,57.9304059,670.8038424084303
8.0.100-preview.2.23101.5,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-01T16:20:12.3484109Z,762.948496,59.7666427,1276.5456808903205
8.0.100-preview.2.23101.5,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-01T16:20:12.3484109Z,24.0625511,21.9003358,109.8729778380841
8.0.100-preview.2.23101.9,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-02T00:40:14.8751846Z,731.5223159,90.0958946,811.937457469899
8.0.100-preview.2.23101.9,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-02T00:40:14.8751846Z,365.1070971,52.8084812,691.3796587279999
8.0.100-preview.2.23101.9,6.0.400,cold,LargeAppCPM64-142722b,2023-02-02T00:40:14.8751846Z,366.1292141,50.1931967,729.4399204902604
8.0.100-preview.2.23101.9,6.0.400,force,LargeAppCPM64-142722b,2023-02-02T00:40:14.8751846Z,668.0747812,47.9458384,1393.3947209900077
8.0.100-preview.2.23101.9,6.0.400,noop,LargeAppCPM64-142722b,2023-02-02T00:40:14.8751846Z,13.5262518,11.5753201,116.85423541764517
8.0.100-preview.2.23101.9,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-02T00:51:51.4786638Z,121.1812163,212.4561059,57.038236574400095
8.0.100-preview.2.23101.9,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-02T00:51:51.4786638Z,113.6050827,483.7748177,23.48305007691598
8.0.100-preview.2.23101.9,7.0.100,cold,NuGetClient-win-d76a117,2023-02-02T00:51:51.4786638Z,104.5412442,97.8235266,106.86717994482935
8.0.100-preview.2.23101.9,7.0.100,force,NuGetClient-win-d76a117,2023-02-02T00:51:51.4786638Z,15.3829506,15.376966,100.03891925104081
8.0.100-preview.2.23101.9,7.0.100,noop,NuGetClient-win-d76a117,2023-02-02T00:51:51.4786638Z,10.2269288,9.9936907,102.3338534981876
8.0.100-preview.2.23101.9,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-02T00:38:05.4459467Z,39.4737137,29.9247109,131.91009207042998
8.0.100-preview.2.23101.9,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-02T00:38:05.4459467Z,28.8568388,27.0880807,106.52965457238909
8.0.100-preview.2.23101.9,6.0.400,cold,OrchardCore-5dbd92c,2023-02-02T00:38:05.4459467Z,25.5314296,23.4396866,108.92393757517218
8.0.100-preview.2.23101.9,6.0.400,force,OrchardCore-5dbd92c,2023-02-02T00:38:05.4459467Z,17.7237269,15.4345665,114.83138771665533
8.0.100-preview.2.23101.9,6.0.400,noop,OrchardCore-5dbd92c,2023-02-02T00:38:05.4459467Z,12.834729,12.4336714,103.22557663861053
8.0.100-preview.2.23101.9,7.0.100,warmup,Orleans-eda972a,2023-02-02T00:36:47.2849491Z,23.7788993,22.6834718,104.82918800816019
8.0.100-preview.2.23101.9,7.0.100,arctic,Orleans-eda972a,2023-02-02T00:36:47.2849491Z,19.5882529,19.589624,99.9930008865918
8.0.100-preview.2.23101.9,7.0.100,cold,Orleans-eda972a,2023-02-02T00:36:47.2849491Z,15.1960842,14.0353321,108.27021471048768
8.0.100-preview.2.23101.9,7.0.100,force,Orleans-eda972a,2023-02-02T00:36:47.2849491Z,5.6340671,5.3205898,105.89177726123522
8.0.100-preview.2.23101.9,7.0.100,noop,Orleans-eda972a,2023-02-02T00:36:47.2849491Z,4.078486,3.9527369,103.18131722857649
8.0.100-preview.2.23101.9,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T00:45:52.3319580Z,610.5962596,188.9497367,323.152744356272
8.0.100-preview.2.23101.9,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T00:45:52.3319580Z,435.0178745,193.3440359,224.99679003545617
8.0.100-preview.2.23101.9,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T00:45:52.3319580Z,302.4100363,47.0499378,642.7426909372025
8.0.100-preview.2.23101.9,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T00:45:52.3319580Z,565.7452525,48.327502,1170.6486557074686
8.0.100-preview.2.23101.9,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T00:45:52.3319580Z,18.697133,18.3643057,101.81235983236765
8.0.100-preview.2.23101.15,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-02T08:14:01.1558771Z,673.4143273,77.6022346,867.7769793242526
8.0.100-preview.2.23101.15,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-02T08:14:01.1558771Z,300.4956475,48.9078797,614.4115208903648
8.0.100-preview.2.23101.15,6.0.400,cold,LargeAppCPM64-142722b,2023-02-02T08:14:01.1558771Z,333.5217023,37.4655406,890.2092348295117
8.0.100-preview.2.23101.15,6.0.400,force,LargeAppCPM64-142722b,2023-02-02T08:14:01.1558771Z,603.7870563,37.7055029,1601.323440510324
8.0.100-preview.2.23101.15,6.0.400,noop,LargeAppCPM64-142722b,2023-02-02T08:14:01.1558771Z,10.6624839,9.6436643,110.56465227641739
8.0.100-preview.2.23101.15,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-02T08:18:04.5913361Z,109.8742364,125.0176878,87.88695290523522
8.0.100-preview.2.23101.15,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-02T08:18:04.5913361Z,108.0737604,114.3443668,94.51603382353943
8.0.100-preview.2.23101.15,7.0.100,cold,NuGetClient-win-d76a117,2023-02-02T08:18:04.5913361Z,97.66552,90.9401469,107.395384029229
8.0.100-preview.2.23101.15,7.0.100,force,NuGetClient-win-d76a117,2023-02-02T08:18:04.5913361Z,15.8361203,15.5485324,101.84961443692269
8.0.100-preview.2.23101.15,7.0.100,noop,NuGetClient-win-d76a117,2023-02-02T08:18:04.5913361Z,10.9964009,11.3255657,97.09361272788341
8.0.100-preview.2.23101.15,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-02T08:10:45.7382869Z,28.3747377,27.9959576,101.35298140328659
8.0.100-preview.2.23101.15,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-02T08:10:45.7382869Z,24.4871074,23.8601792,102.62750834662633
8.0.100-preview.2.23101.15,6.0.400,cold,OrchardCore-5dbd92c,2023-02-02T08:10:45.7382869Z,21.7291546,19.6510399,110.57508768276432
8.0.100-preview.2.23101.15,6.0.400,force,OrchardCore-5dbd92c,2023-02-02T08:10:45.7382869Z,14.2907582,13.459773,106.17384260492358
8.0.100-preview.2.23101.15,6.0.400,noop,OrchardCore-5dbd92c,2023-02-02T08:10:45.7382869Z,9.8706049,8.9010671,110.89237716228428
8.0.100-preview.2.23101.15,7.0.100,warmup,Orleans-eda972a,2023-02-02T08:10:37.0880809Z,21.2197268,22.5043063,94.2918502668976
8.0.100-preview.2.23101.15,7.0.100,arctic,Orleans-eda972a,2023-02-02T08:10:37.0880809Z,19.7837798,20.6276755,95.90891518532955
8.0.100-preview.2.23101.15,7.0.100,cold,Orleans-eda972a,2023-02-02T08:10:37.0880809Z,14.7127963,14.6558609,100.38848212594596
8.0.100-preview.2.23101.15,7.0.100,force,Orleans-eda972a,2023-02-02T08:10:37.0880809Z,5.578882,5.3475223,104.3264840615999
8.0.100-preview.2.23101.15,7.0.100,noop,Orleans-eda972a,2023-02-02T08:10:37.0880809Z,4.1129575,3.8139687,107.83930922138927
8.0.100-preview.2.23101.15,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T08:14:22.1072375Z,614.3633846,128.9738316,476.3473155588564
8.0.100-preview.2.23101.15,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T08:14:22.1072375Z,338.9220283,64.6378452,524.3399238500605
8.0.100-preview.2.23101.15,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T08:14:22.1072375Z,303.0508715,47.9628477,631.8450342972443
8.0.100-preview.2.23101.15,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T08:14:22.1072375Z,573.7988534,48.2474283,1189.2838097652555
8.0.100-preview.2.23101.15,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-02-02T08:14:22.1072375Z,18.7164682,18.8222741,99.43786866858983
8.0.100-preview.2.23102.3,6.0.400,warmup,LargeAppCPM64-142722b,2023-02-02T16:12:51.0088231Z,588.4406393,94.6788375,621.5123197937448
8.0.100-preview.2.23102.3,6.0.400,arctic,LargeAppCPM64-142722b,2023-02-02T16:12:51.0088231Z,336.4488688,57.4273457,585.8687437124577
8.0.100-preview.2.23102.3,6.0.400,cold,LargeAppCPM64-142722b,2023-02-02T16:12:51.0088231Z,321.2651594,36.9566109,869.303628163588
8.0.100-preview.2.23102.3,6.0.400,force,LargeAppCPM64-142722b,2023-02-02T16:12:51.0088231Z,623.3206481,37.399237,1666.666750714727
8.0.100-preview.2.23102.3,6.0.400,noop,LargeAppCPM64-142722b,2023-02-02T16:12:51.0088231Z,10.5017939,8.8404347,118.79273199088276
8.0.100-preview.2.23102.3,7.0.100,warmup,NuGetClient-win-d76a117,2023-02-02T16:15:49.2638055Z,102.411899,101.9581389,100.44504549111576
8.0.100-preview.2.23102.3,7.0.100,arctic,NuGetClient-win-d76a117,2023-02-02T16:15:49.2638055Z,100.3462013,98.7560348,101.61019678769038
8.0.100-preview.2.23102.3,7.0.100,cold,NuGetClient-win-d76a117,2023-02-02T16:15:49.2638055Z,87.0407099,85.8433988,101.39476199304447
8.0.100-preview.2.23102.3,7.0.100,force,NuGetClient-win-d76a117,2023-02-02T16:15:49.2638055Z,14.1689925,14.1877263,99.86795770087559
8.0.100-preview.2.23102.3,7.0.100,noop,NuGetClient-win-d76a117,2023-02-02T16:15:49.2638055Z,9.5521188,9.6957511,98.51860574267423
8.0.100-preview.2.23102.3,6.0.400,warmup,OrchardCore-5dbd92c,2023-02-02T16:11:52.5712903Z,120.9211464,34.7935602,347.5388712880264
8.0.100-preview.2.23102.3,6.0.400,arctic,OrchardCore-5dbd92c,2023-02-02T16:11:52.5712903Z,123.2118665,26.9427907,457.3092218691362
8.0.100-preview.2.23102.3,6.0.400,cold,OrchardCore-5dbd92c,2023-02-02T16:11:52.5712903Z,20.1869635,19.1351945,105.49651585720751
8.0.100-preview.2.23102.3,6.0.400,force,OrchardCore-5dbd92c,2023-02-02T16:11:52.5712903Z,13.5493189,12.8599369,105.36069504353478
